0.001	0
0.003	0
0.005	0.01
0.008	0.01
0.011	0.02
0.015	0.03
0.018	0.05
0.022	0.06
0.026	0.08
0.03	0.1
0.033	0.12
0.037	0.14
0.04	0.17
0.044	0.2
0.047	0.22
0.05	0.25
0.054	0.28
0.058	0.31
0.062	0.34
0.066	0.37
0.07	0.4
0.074	0.43
0.079	0.46
0.084	0.49
0.091	0.52
0.097	0.54
0.105	0.57
0.112	0.59
0.119	0.61
0.127	0.63
0.134	0.65
0.14	0.66
0.146	0.67
0.15	0.68
0.153	0.69
0.154	0.69
0.155	0.69
0.149	0.69
0.138	0.69
0.126	0.68
0.113	0.68
0.1	0.67
0.087	0.67
0.075	0.66
0.062	0.65
0.05	0.64
0.039	0.63
0.029	0.61
0.018	0.6
0.009	0.58
0.001	0.56
-0.008	0.55
-0.014	0.52
-0.021	0.5
-0.026	0.48
-0.031	0.45
-0.036	0.42
-0.039	0.4
-0.042	0.37
-0.046	0.34
-0.05	0.31
-0.053	0.28
-0.057	0.25
-0.061	0.21
-0.065	0.18
-0.07	0.15
-0.074	0.12
-0.079	0.09
-0.084	0.06
-0.089	0.04
-0.095	0.01
-0.101	-0.01
-0.106	-0.03
-0.111	-0.05
-0.117	-0.07
-0.121	-0.08
-0.125	-0.1
-0.129	-0.11
-0.131	-0.11
-0.133	-0.12
-0.133	-0.12
-0.13	-0.12
-0.121	-0.12
-0.11	-0.11
-0.098	-0.11
-0.087	-0.1
-0.074	-0.1
-0.061	-0.09
-0.051	-0.08
-0.04	-0.07
-0.029	-0.05
-0.019	-0.04
-0.011	-0.02
-0.002	-0.01
0.006	0.01
0.013	0.03
0.02	0.05
0.026	0.08
0.031	0.1
0.035	0.13
0.038	0.16
0.043	0.18
0.046	0.21
0.05	0.24
0.053	0.28
0.057	0.31
0.061	0.34
0.065	0.37
0.069	0.4
0.075	0.43
0.079	0.46
0.084	0.49
0.09	0.51
0.096	0.54
0.103	0.56
0.11	0.58
0.116	0.6
0.122	0.62
0.129	0.63
0.134	0.65
0.138	0.65
0.142	0.66
0.143	0.67
0.143	0.67
0.139	0.67
0.128	0.66
0.116	0.66
0.104	0.66
0.092	0.65
0.079	0.64
0.066	0.64
0.055	0.63
0.044	0.62
0.033	0.6
0.022	0.59
0.012	0.57
0.004	0.56
-0.004	0.54
-0.011	0.52
-0.018	0.5
-0.025	0.47
-0.029	0.45
-0.033	0.42
-0.037	0.4
-0.041	0.37
-0.045	0.34
-0.048	0.31
-0.052	0.28
-0.056	0.25
-0.06	0.22
-0.065	0.18
-0.068	0.15
-0.073	0.12
-0.077	0.09
-0.083	0.07
-0.088	0.04
-0.093	0.01
-0.099	-0.01
-0.106	-0.03
-0.111	-0.05
-0.117	-0.07
-0.122	-0.09
-0.127	-0.1
-0.131	-0.11
-0.134	-0.12
-0.136	-0.13
-0.137	-0.13
-0.136	-0.13
-0.129	-0.13
-0.118	-0.12
-0.106	-0.12
-0.094	-0.12
-0.082	-0.11
-0.07	-0.1
-0.059	-0.09
-0.047	-0.08
-0.036	-0.07
-0.026	-0.06
-0.017	-0.04
-0.007	-0.03
0.001	-0.01
0.009	0.01
0.016	0.03
0.022	0.06
0.027	0.08
0.032	0.1
0.035	0.13
0.039	0.16
0.043	0.19
0.047	0.22
0.051	0.25
0.055	0.28
0.058	0.31
0.062	0.34
0.067	0.37
0.071	0.4
0.076	0.44
0.081	0.46
